Order_ID,Customer_ID,Postal_Code,Order_Date,Ship_Date,Ship_Mode
US-2012-145422,PW-19240,94110,12/3/2012,12/7/2012,Standard Class
US-2012-145436,VD-21670,38401,2/28/2012,3/4/2012,Standard Class
US-2012-146745,AS-10630,94110,9/3/2012,9/8/2012,Standard Class
US-2012-147242,EH-13765,2151,9/10/2012,9/14/2012,Standard Class
US-2012-147662,KB-16315,44312,2/14/2012,2/19/2012,Standard Class
US-2012-147739,JD-16150,19140,12/25/2012,12/29/2012,Standard Class
US-2012-148817,KD-16495,23320,12/1/2012,12/7/2012,Standard Class
US-2012-149629,MP-17965,34952,7/17/2012,7/20/2012,Second Class
US-2012-149692,KW-16435,78745,12/6/2012,12/12/2012,Standard Class
US-2012-150161,RB-19795,19143,7/25/2012,7/29/2012,Standard Class
US-2012-150231,JK-15640,10009,3/16/2012,3/20/2012,Second Class
US-2012-150630,TB-21520,19140,9/17/2012,9/21/2012,Standard Class
US-2012-151407,RD-19585,52001,11/8/2012,11/12/2012,Standard Class
US-2012-151435,SW-20455,70506,9/6/2012,9/9/2012,Second Class
US-2012-152128,NM-18445,67212,5/25/2012,5/27/2012,Second Class
US-2012-153283,EB-14110,10035,11/12/2012,11/18/2012,Standard Class
US-2012-153374,JF-15565,62521,2/9/2012,2/13/2012,Second Class
US-2012-153500,DG-13300,19134,7/3/2012,7/5/2012,First Class
US-2012-154389,EH-14125,19140,11/27/2012,12/3/2012,Standard Class
US-2012-155369,PG-18820,75007,4/19/2012,4/25/2012,Standard Class
US-2012-156496,WB-21850,97756,8/10/2012,8/16/2012,Standard Class
US-2012-156797,PO-19180,10035,8/11/2012,8/15/2012,Standard Class
US-2012-156867,LC-16870,80013,11/13/2012,11/17/2012,Standard Class
US-2012-157014,BM-11785,43229,10/3/2012,10/6/2012,Second Class
US-2012-157154,MM-17920,10011,1/10/2012,1/15/2012,Standard Class
US-2012-158589,KW-16570,94109,11/20/2012,11/24/2012,Standard Class
US-2012-158911,RS-19765,28205,7/5/2012,7/11/2012,Standard Class
US-2012-159499,EM-14095,85023,11/21/2012,11/23/2012,Second Class
US-2012-159513,JD-15790,90049,4/2/2012,4/9/2012,Standard Class
US-2012-159982,DR-12880,60623,11/28/2012,12/4/2012,Standard Class
US-2012-160150,TS-21085,85023,7/19/2012,7/20/2012,First Class
US-2012-160563,NS-18640,94109,10/20/2012,10/24/2012,Standard Class
US-2012-160857,NW-18400,10024,5/8/2012,5/15/2012,Standard Class
US-2012-161347,HG-14845,19120,9/13/2012,9/19/2012,Standard Class
US-2012-161466,ON-18715,19120,9/24/2012,9/27/2012,Second Class
US-2012-161991,SC-20725,77070,9/26/2012,9/28/2012,Second Class
US-2012-163279,JD-16150,92037,3/22/2012,3/26/2012,Standard Class
US-2012-163433,MP-17965,78501,4/18/2012,4/22/2012,Second Class
US-2012-163685,KE-16420,78207,6/1/2012,6/5/2012,Standard Class
US-2012-163783,DR-12940,60610,12/27/2012,1/1/2013,Standard Class
US-2012-163825,LC-16885,10009,6/16/2012,6/19/2012,First Class
US-2012-164175,PS-18970,60610,4/30/2012,5/5/2012,Standard Class
US-2012-164238,JW-15955,19120,8/16/2012,8/20/2012,Standard Class
US-2012-164308,SC-20680,74012,9/24/2012,9/27/2012,First Class
US-2012-164357,SF-20065,28403,11/25/2012,11/29/2012,Standard Class
US-2012-164448,DK-12835,93905,10/31/2012,11/4/2012,Second Class
US-2012-164966,GH-14410,55044,7/30/2012,8/1/2012,First Class
US-2012-165449,AP-10720,75034,11/22/2012,11/26/2012,Standard Class
US-2012-165512,VS-21820,60540,5/24/2012,5/26/2012,Second Class
US-2012-165743,MM-18055,80013,11/20/2012,11/23/2012,Second Class
US-2012-166520,KE-16420,10035,7/16/2012,7/19/2012,First Class
US-2012-167220,JB-15925,78745,12/12/2012,12/16/2012,Standard Class
US-2012-168704,FP-14320,77340,4/13/2012,4/17/2012,Standard Class
US-2012-168732,KM-16660,30076,12/10/2012,12/16/2012,Standard Class
US-2012-168914,JE-15745,60423,5/21/2012,5/27/2012,Standard Class
US-2012-168935,DO-13435,33024,11/27/2012,12/2/2012,Standard Class
US-2013-100405,TS-21430,90045,8/27/2013,8/29/2013,Second Class
US-2013-100419,CC-12670,60610,12/17/2013,12/21/2013,Second Class
US-2013-100461,JO-15145,53132,1/8/2013,1/12/2013,Standard Class
US-2013-100566,JK-16120,60505,9/4/2013,9/10/2013,Standard Class
US-2013-100720,CK-12205,19120,7/17/2013,7/22/2013,Standard Class
US-2013-100839,NC-18625,80013,10/14/2013,10/18/2013,Standard Class
US-2013-101196,FM-14215,19140,5/13/2013,5/18/2013,Standard Class
US-2013-101497,PS-18760,90008,9/30/2013,10/2/2013,Second Class
US-2013-101616,CY-12745,71203,9/4/2013,9/7/2013,First Class
US-2013-102141,KD-16615,10024,8/27/2013,9/1/2013,Standard Class
US-2013-102232,MF-17665,35810,8/6/2013,8/12/2013,Standard Class
US-2013-102239,LW-16990,89015,5/6/2013,5/7/2013,First Class
US-2013-103646,SP-20545,60623,4/22/2013,4/27/2013,Standard Class
US-2013-103674,AP-10720,90032,12/7/2013,12/11/2013,Standard Class
US-2013-104794,KD-16495,10009,12/17/2013,12/20/2013,First Class
US-2013-104815,RB-19570,60610,9/4/2013,9/8/2013,Standard Class
US-2013-105452,BF-11005,77506,7/29/2013,8/2/2013,Standard Class
US-2013-105578,MY-17380,80134,5/31/2013,6/5/2013,Standard Class
US-2013-106313,DG-13300,98105,8/23/2013,8/27/2013,Standard Class
US-2013-106600,RM-19375,31907,4/9/2013,4/12/2013,First Class
US-2013-106677,AS-10285,19134,11/6/2013,11/11/2013,Standard Class
US-2013-107440,BS-11365,8701,4/17/2013,4/21/2013,Standard Class
US-2013-108098,CP-12340,98115,10/15/2013,10/19/2013,Standard Class
US-2013-108455,MK-18160,94122,12/3/2013,12/9/2013,Standard Class
US-2013-108497,MH-17290,90036,6/15/2013,6/15/2013,Same Day
US-2013-108504,PP-18955,30080,2/5/2013,2/5/2013,Same Day
US-2013-108637,AB-10060,22980,3/14/2013,3/19/2013,Standard Class
US-2013-108777,JM-15655,44052,12/13/2013,12/13/2013,Same Day
US-2013-109260,TN-21040,32303,9/27/2013,10/2/2013,Standard Class
US-2013-110156,EH-13945,77041,11/20/2013,11/25/2013,Standard Class
US-2013-110170,HM-14860,77340,9/28/2013,10/4/2013,Standard Class
US-2013-111290,DK-13375,48185,7/23/2013,7/27/2013,Standard Class
US-2013-111528,JP-16135,90032,12/31/2013,12/31/2013,Same Day
US-2013-111563,SM-20005,77041,11/5/2013,11/9/2013,Standard Class
US-2013-112396,JR-16210,94110,2/9/2013,2/13/2013,Standard Class
US-2013-112970,TB-21250,90049,11/15/2013,11/16/2013,First Class
US-2013-112977,CJ-12010,11561,3/11/2013,3/17/2013,Standard Class
US-2013-113509,PL-18925,19143,3/16/2013,3/20/2013,Standard Class
US-2013-113649,HA-14920,28314,8/10/2013,8/13/2013,First Class
US-2013-113677,CM-12655,10011,11/14/2013,11/20/2013,Standard Class
US-2013-113985,KD-16495,95123,12/3/2013,12/8/2013,Standard Class
US-2013-114013,SC-20770,19134,3/14/2013,3/16/2013,Second Class
US-2013-114174,AP-10720,2148,9/9/2013,9/15/2013,Standard Class
US-2013-114230,CM-12235,85023,11/28/2013,12/2/2013,Standard Class
US-2013-114293,JH-16180,97030,11/22/2013,11/27/2013,Standard Class
US-2013-114622,JR-16210,45503,4/11/2013,4/13/2013,First Class
US-2013-114776,GG-14650,94509,12/7/2013,12/8/2013,First Class
US-2013-114888,CC-12430,94109,9/20/2013,9/25/2013,Second Class
US-2013-115441,SH-19975,53209,7/26/2013,7/29/2013,Second Class
US-2013-115455,SE-20110,60090,9/9/2013,9/15/2013,Standard Class
US-2013-115819,JO-15280,90049,4/20/2013,4/25/2013,Second Class
US-2013-115952,JH-15910,74133,10/7/2013,10/7/2013,Same Day
US-2013-116365,CA-12310,78207,1/3/2013,1/8/2013,Standard Class
US-2013-116400,EB-13930,23223,10/23/2013,10/25/2013,First Class
US-2013-116442,BP-11230,90004,12/16/2013,12/23/2013,Standard Class
US-2013-116729,GK-14620,90049,12/26/2013,12/29/2013,First Class
US-2013-117037,LW-17215,60653,5/18/2013,5/21/2013,First Class
US-2013-117387,PA-19060,94122,10/28/2013,11/1/2013,Standard Class
US-2013-117541,JM-16195,19711,11/15/2013,11/21/2013,Standard Class
US-2013-117793,MA-17560,53081,8/24/2013,8/30/2013,Standard Class
US-2013-118780,PN-18775,10011,9/11/2013,9/15/2013,Second Class
US-2013-119046,EH-13765,98115,6/3/2013,6/7/2013,Standard Class
US-2013-119270,SW-20245,90036,3/13/2013,3/17/2013,Standard Class
US-2013-119298,EP-13915,72401,11/26/2013,11/29/2013,First Class
US-2013-120460,BF-11170,75081,5/1/2013,5/6/2013,Standard Class
US-2013-120929,RO-19780,38109,3/19/2013,3/22/2013,Second Class
US-2013-121013,MM-17920,23320,9/6/2013,9/11/2013,Standard Class
US-2013-122182,BD-11770,19143,3/11/2013,3/15/2013,Standard Class
US-2013-122245,AB-10105,85023,9/26/2013,10/1/2013,Standard Class
US-2013-123470,ME-17725,80013,8/16/2013,8/22/2013,Standard Class
US-2013-123610,VM-21835,92691,5/13/2013,5/17/2013,Standard Class
US-2013-123750,RB-19795,28052,4/16/2013,4/22/2013,Standard Class
US-2013-124163,SC-20695,54601,9/26/2013,10/1/2013,Standard Class
US-2013-125402,DL-12865,90805,9/26/2013,10/2/2013,Standard Class
US-2013-125969,LS-16975,90004,11/7/2013,11/11/2013,Second Class
US-2013-126431,SU-20665,10009,7/2/2013,7/2/2013,Same Day
US-2013-126452,SC-20230,90004,8/22/2013,8/29/2013,Standard Class
US-2013-126844,BW-11110,77070,10/9/2013,10/15/2013,Standard Class
US-2013-126893,CT-11995,19134,11/27/2013,12/2/2013,Standard Class
US-2013-127334,MP-18175,97477,12/16/2013,12/22/2013,Standard Class
US-2013-127425,DR-12880,10035,8/27/2013,9/1/2013,Standard Class
US-2013-127971,DW-13195,77095,11/21/2013,11/28/2013,Standard Class
US-2013-128195,RA-19285,61604,8/5/2013,8/6/2013,First Class
US-2013-128293,KC-16255,19120,6/3/2013,6/6/2013,First Class
US-2013-128678,RB-19570,98105,9/16/2013,9/21/2013,Standard Class
US-2013-128902,MB-18085,8360,3/12/2013,3/16/2013,Standard Class
US-2013-128909,SP-20545,19143,10/10/2013,10/12/2013,Second Class
US-2013-129469,KL-16555,45014,9/24/2013,9/28/2013,Standard Class
US-2013-131058,EM-14140,92704,12/28/2013,1/1/2014,Standard Class
US-2013-131114,RW-19630,60610,12/10/2013,12/14/2013,Second Class
US-2013-131149,LH-17155,75081,7/11/2013,7/15/2013,Standard Class
US-2013-131611,EP-13915,77036,11/6/2013,11/10/2013,Standard Class
US-2013-131674,NC-18535,75217,11/30/2013,12/2/2013,Second Class
US-2013-131891,PW-19240,32503,7/30/2013,8/1/2013,First Class
US-2013-131912,LH-17155,90008,10/30/2013,11/2/2013,Second Class
US-2013-132423,MY-18295,76051,4/16/2013,4/20/2013,Standard Class
US-2013-132577,JE-15475,77095,11/23/2013,11/28/2013,Standard Class
US-2013-132857,CA-12775,37167,12/12/2013,12/18/2013,Standard Class
US-2013-133508,SW-20350,68104,4/18/2013,4/22/2013,Standard Class
US-2013-133879,KT-16465,60623,3/22/2013,3/29/2013,Standard Class
US-2013-134369,BC-11125,92677,9/17/2013,9/23/2013,Standard Class
US-2013-134488,PK-19075,43229,9/25/2013,10/2/2013,Standard Class
US-2013-134656,MM-18280,62301,9/29/2013,10/2/2013,First Class
US-2013-134761,DB-13210,28601,12/1/2013,12/1/2013,Same Day
US-2013-134908,JS-15940,19134,6/6/2013,6/10/2013,Standard Class
US-2013-135209,MH-17290,33178,12/30/2013,1/1/2014,Second Class
US-2013-135720,FM-14380,80013,12/12/2013,12/14/2013,Second Class
US-2013-135923,CM-11935,28314,1/22/2013,1/28/2013,Standard Class
US-2013-136581,SV-20365,45373,11/11/2013,11/13/2013,First Class
US-2013-137295,VS-21820,27604,1/8/2013,1/13/2013,Standard Class
US-2013-137547,EB-13705,76106,3/8/2013,3/13/2013,Standard Class
US-2013-138408,KC-16255,35810,11/19/2013,11/22/2013,Second Class
US-2013-139087,DK-13375,98105,7/18/2013,7/23/2013,Second Class
US-2013-139262,LC-16960,33614,2/21/2013,2/25/2013,Standard Class
US-2013-139388,CC-12475,8701,11/8/2013,11/10/2013,First Class
US-2013-139486,LH-17155,90032,5/22/2013,5/24/2013,First Class
US-2013-139710,GM-14680,90045,6/10/2013,6/16/2013,Standard Class
US-2013-140158,DR-12940,2908,10/5/2013,10/9/2013,Standard Class
US-2013-140172,SP-20650,49201,3/9/2013,3/14/2013,Standard Class
US-2013-140809,CK-12760,22204,2/1/2013,2/3/2013,First Class
US-2013-141264,CT-11995,75061,8/14/2013,8/20/2013,Standard Class
US-2013-141544,PO-18850,19143,8/31/2013,9/2/2013,First Class
US-2013-141880,TC-21475,80525,8/23/2013,8/24/2013,First Class
US-2013-142251,FO-14305,33021,11/1/2013,11/5/2013,Second Class
US-2013-142685,MG-17695,14215,6/24/2013,7/1/2013,Standard Class
US-2013-143280,TZ-21580,90045,2/22/2013,2/26/2013,Standard Class
US-2013-143448,MH-17455,46142,12/11/2013,12/11/2013,Same Day
US-2013-143819,KD-16270,10701,3/2/2013,3/6/2013,Standard Class
US-2013-144057,CV-12805,78745,5/10/2013,5/14/2013,Standard Class
US-2013-144211,CS-12130,80112,8/29/2013,9/3/2013,Standard Class
US-2013-144351,RC-19960,21215,11/15/2013,11/19/2013,Standard Class
US-2013-144393,SM-20950,27834,10/29/2013,11/5/2013,Standard Class
US-2013-144477,DB-13270,19134,8/13/2013,8/15/2013,Second Class
US-2013-144547,MS-17770,77036,11/11/2013,11/15/2013,Standard Class
US-2013-146066,RB-19465,19143,8/22/2013,8/24/2013,Second Class
US-2013-146570,SN-20710,39212,5/16/2013,5/21/2013,Standard Class
US-2013-146710,SS-20875,75220,8/28/2013,9/2/2013,Standard Class
US-2013-146794,SH-19975,92345,9/27/2013,10/2/2013,Standard Class
US-2013-146857,BE-11455,65807,5/7/2013,5/9/2013,Second Class
US-2013-147340,EB-13750,94110,9/25/2013,9/25/2013,Same Day
US-2013-147711,HF-14995,21215,9/4/2013,9/9/2013,Second Class
US-2013-147991,ZD-21925,37421,5/6/2013,5/10/2013,Standard Class
US-2013-148110,AR-10825,78745,9/6/2013,9/12/2013,Standard Class
US-2013-148334,DD-13570,77041,8/23/2013,8/27/2013,Standard Class
US-2013-148803,LR-16915,33030,12/12/2013,12/12/2013,Same Day
US-2013-148901,MK-17905,32216,5/15/2013,5/20/2013,Standard Class
US-2013-148957,CC-12430,98052,9/18/2013,9/24/2013,Standard Class
US-2013-149790,SC-20380,77095,9/27/2013,10/2/2013,Standard Class
US-2013-150035,CL-11890,94122,12/2/2013,12/6/2013,Standard Class
US-2013-150140,VM-21685,5408,4/7/2013,4/11/2013,Standard Class
US-2013-150147,JL-15850,19134,4/26/2013,4/30/2013,Second Class
US-2013-150357,EB-13975,27405,10/11/2013,10/15/2013,Standard Class
US-2013-150567,RP-19855,32712,5/18/2013,5/22/2013,Standard Class
US-2013-150861,EG-13900,11572,12/4/2013,12/7/2013,First Class
US-2013-151260,SC-20695,45503,12/12/2013,12/15/2013,First Class
US-2013-151827,CS-11950,19134,4/1/2013,4/3/2013,Second Class
US-2013-151862,ON-18715,80219,3/2/2013,3/9/2013,Standard Class
US-2013-152051,TS-21160,17403,6/26/2013,6/30/2013,Standard Class
US-2013-152373,PT-19090,78207,9/6/2013,9/12/2013,Standard Class
US-2013-152415,PO-18865,1752,9/18/2013,9/23/2013,Standard Class
US-2013-152835,RP-19855,47905,5/20/2013,5/24/2013,Standard Class
US-2013-153129,FP-14320,98105,12/27/2013,12/31/2013,Standard Class
US-2013-153815,KL-16555,32216,11/7/2013,11/10/2013,First Class
US-2013-154256,SM-20005,10035,6/24/2013,6/28/2013,Second Class
US-2013-154361,HZ-14950,43229,3/15/2013,3/20/2013,Standard Class
US-2013-155103,JF-15190,10024,12/3/2013,12/8/2013,Standard Class
US-2013-155173,JB-16045,19120,3/7/2013,3/11/2013,Standard Class
US-2013-155180,TB-21280,10009,1/22/2013,1/29/2013,Standard Class
US-2013-155404,AS-10630,40214,9/23/2013,9/29/2013,Standard Class
US-2013-155768,LB-16795,93030,12/2/2013,12/2/2013,Same Day
US-2013-155971,RB-19795,90036,6/7/2013,6/13/2013,Standard Class
US-2013-156097,EH-14125,60505,9/20/2013,9/20/2013,Same Day
US-2013-156692,HG-15025,70065,8/14/2013,8/14/2013,Same Day
US-2013-156986,ZC-21910,97301,3/21/2013,3/25/2013,Standard Class
US-2013-157308,NM-18520,98105,8/18/2013,8/22/2013,Standard Class
US-2013-157490,LB-16795,81001,10/7/2013,10/8/2013,First Class
US-2013-157728,RC-19960,49505,9/23/2013,9/29/2013,Standard Class
US-2013-157840,MC-17575,68025,12/21/2013,12/24/2013,Second Class
US-2013-157945,NF-18385,62521,9/27/2013,10/2/2013,Standard Class
US-2013-158288,EH-13945,19120,11/27/2013,11/29/2013,Second Class
US-2013-158309,PA-19060,33142,11/27/2013,11/30/2013,First Class
US-2013-158680,NZ-18565,98115,7/2/2013,7/3/2013,First Class
US-2013-158708,AB-10255,75023,6/27/2013,6/30/2013,Second Class
US-2013-159093,RS-19420,90036,5/10/2013,5/15/2013,Standard Class
US-2013-159415,CS-12175,38401,4/18/2013,4/23/2013,Standard Class
US-2013-159856,EP-13915,85281,10/19/2013,10/23/2013,Standard Class
US-2013-160206,MY-18295,53209,4/2/2013,4/8/2013,Standard Class
US-2013-160528,MH-18115,78577,8/24/2013,8/31/2013,Standard Class
US-2013-161396,GM-14455,43229,4/20/2013,4/26/2013,Standard Class
US-2013-161683,CJ-12010,19134,12/4/2013,12/9/2013,Standard Class
US-2013-161844,DK-12835,37064,12/10/2013,12/15/2013,Second Class
US-2013-162026,JE-15745,90036,10/9/2013,10/9/2013,Same Day
US-2013-162103,LB-16795,60035,11/14/2013,11/18/2013,Standard Class
US-2013-162677,DB-13210,28540,3/27/2013,3/28/2013,First Class
US-2013-162852,BG-11695,60098,12/28/2013,1/1/2014,Standard Class
US-2013-162859,PG-18820,10009,2/15/2013,2/22/2013,Standard Class
US-2013-163258,PF-19225,90045,12/30/2013,1/3/2014,Standard Class
US-2013-163461,BT-11440,60423,6/19/2013,6/22/2013,First Class
US-2013-163538,SS-20515,53132,8/27/2013,8/31/2013,Standard Class
US-2013-163881,SP-20860,90036,11/25/2013,12/1/2013,Standard Class
US-2013-164189,DR-12880,97030,3/25/2013,3/29/2013,Standard Class
US-2013-164196,AS-10285,46060,11/12/2013,11/18/2013,Standard Class
US-2013-164588,AP-10915,31907,4/17/2013,4/24/2013,Standard Class
US-2013-164630,EB-13975,28205,1/4/2013,1/9/2013,Standard Class
US-2013-164945,CA-12055,10009,11/23/2013,11/28/2013,Standard Class
US-2013-165078,MA-17995,46226,11/6/2013,11/11/2013,Standard Class
US-2013-165505,CB-12535,5408,1/23/2013,1/27/2013,Standard Class
US-2013-166660,TB-21250,98103,1/30/2013,2/1/2013,Second Class
US-2013-167339,TD-20995,92037,1/21/2013,1/23/2013,Second Class
US-2013-167472,CK-12595,72209,6/7/2013,6/8/2013,First Class
US-2013-168095,MC-17425,97206,7/16/2013,7/21/2013,Standard Class
US-2013-168410,BV-11245,11572,2/21/2013,2/26/2013,Standard Class
US-2013-168620,RB-19795,28205,12/25/2013,12/29/2013,Second Class
US-2013-169040,GT-14710,98105,12/7/2013,12/13/2013,Standard Class
US-2013-169369,EC-14050,31907,12/13/2013,12/19/2013,Standard Class
US-2014-100048,RS-19765,10550,5/20/2014,5/25/2014,Standard Class
US-2014-100209,TD-20995,97206,7/10/2014,7/16/2014,Standard Class
US-2014-100398,DO-13435,84106,8/20/2014,8/24/2014,Standard Class
US-2014-100482,JL-15130,43130,4/12/2014,4/16/2014,Standard Class
US-2014-100930,CS-12400,33614,4/8/2014,4/13/2014,Standard Class
US-2014-101518,PB-19105,19140,11/4/2014,11/9/2014,Standard Class
US-2014-101539,VM-21685,98105,3/17/2014,3/19/2014,Second Class
US-2014-101721,MY-17380,60623,7/24/2014,7/28/2014,Standard Class
US-2014-101784,PO-18850,90008,7/7/2014,7/12/2014,Standard Class
US-2014-101840,SP-20545,10024,2/7/2014,2/13/2014,Standard Class
US-2014-102183,PK-19075,10035,8/22/2014,8/29/2014,Standard Class
US-2014-102288,ZC-21910,77095,6/20/2014,6/24/2014,Standard Class
US-2014-102638,MC-17845,10035,12/30/2014,1/1/2015,First Class
US-2014-102890,SG-20470,10011,7/1/2014,7/1/2014,Same Day
US-2014-102904,CB-12025,35601,11/14/2014,11/21/2014,Standard Class
US-2014-103226,DW-13195,87105,9/23/2014,9/29/2014,Standard Class
US-2014-103247,PO-19195,10011,10/6/2014,10/9/2014,Second Class
US-2014-103814,LH-16900,60068,12/10/2014,12/17/2014,Standard Class
US-2014-103828,JK-15370,94122,8/14/2014,8/14/2014,Same Day
US-2014-104094,AG-10675,53209,9/8/2014,9/12/2014,Standard Class
US-2014-104437,TG-21310,10035,1/28/2014,2/1/2014,Standard Class
US-2014-104451,MM-18055,94110,5/9/2014,5/13/2014,Second Class
US-2014-104661,TB-21250,78745,1/16/2014,1/19/2014,First Class
US-2014-104955,CG-12040,10024,3/20/2014,3/25/2014,Standard Class
US-2014-105046,BE-11335,13440,7/18/2014,7/24/2014,Standard Class
US-2014-105389,DM-13015,78207,10/24/2014,10/29/2014,Second Class
US-2014-105697,JE-15715,44105,8/26/2014,8/28/2014,First Class
US-2014-105830,DB-13660,43130,1/1/2014,1/3/2014,First Class
US-2014-105935,BD-11500,31907,1/27/2014,2/1/2014,Standard Class
US-2014-105998,CR-12580,92037,11/4/2014,11/6/2014,First Class
US-2014-106131,TP-21565,80013,1/15/2014,1/17/2014,First Class
US-2014-106145,RA-19885,94109,9/27/2014,9/27/2014,Same Day
US-2014-106551,EB-13930,60653,7/23/2014,7/28/2014,Standard Class
US-2014-106579,BW-11200,60076,6/9/2014,6/14/2014,Standard Class
US-2014-106663,MO-17800,60653,6/10/2014,6/14/2014,Standard Class
US-2014-106705,PO-18850,52601,12/27/2014,1/2/2015,Standard Class
US-2014-106796,JP-16135,45503,5/13/2014,5/20/2014,Standard Class
US-2014-107272,TS-21610,85023,11/6/2014,11/13/2014,Standard Class
US-2014-107384,TP-21130,55901,12/5/2014,12/9/2014,Standard Class
US-2014-107636,NM-18520,6040,5/1/2014,5/3/2014,First Class
US-2014-107888,CC-12220,98103,11/17/2014,11/20/2014,First Class
US-2014-107979,FO-14305,85301,6/9/2014,6/14/2014,Standard Class
US-2014-108014,JH-15430,44105,11/20/2014,11/26/2014,Standard Class
